Time,Temperature,Well,Data,Row,Column,Read,Plate,Clock Time,Reader,Experiment,Name,Type,[DNA] (nM),[PEG4K 40%] (%),[RNAse Inhib] (U/mL),[PMix] (mg/mL),[Ribosome] (uM),Rxn Volume (uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[tRNA] (ug/uL),IsNEB,Product,HasMgAR953,Date,Gain,Read Type,Read_new,data_normalized
0 days 05:25:23,37.1,G14,8271,G,14,GFP-M-Gext,1,2026-03-09 17:56:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008703595307650763
0 days 05:30:23,37.1,G14,8245,G,14,GFP-M-Gext,1,2026-03-09 18:01:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008676235438469416
0 days 05:35:23,37.1,G14,8404,G,14,GFP-M-Gext,1,2026-03-09 18:06:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008843551561539961
0 days 05:40:23,37.0,G14,8390,G,14,GFP-M-Gext,1,2026-03-09 18:11:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008828819324288466
0 days 05:45:23,37.0,G14,8489,G,14,GFP-M-Gext,1,2026-03-09 18:16:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008932997287709748
0 days 05:50:23,37.0,G14,8347,G,14,GFP-M-Gext,1,2026-03-09 18:21:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008783570309873161
0 days 05:55:23,37.0,G14,8348,G,14,GFP-M-Gext,1,2026-03-09 18:26:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008784622612533982
0 days 06:00:23,37.1,G14,8412,G,14,GFP-M-Gext,1,2026-03-09 18:31:39,Cytation5,20260309-round1,7,Sample,1.00000002,0.0,2000.000003,1.763142289,1.799999951,10,4.969,0.0,62.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0008851969982826528
0 days 00:00:23,28.9,G15,362,G,15,GFP-M-Gext,1,2026-03-09 12:31:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.809335632172139e-05
0 days 00:05:23,34.5,G15,360,G,15,GFP-M-Gext,1,2026-03-09 12:36:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,3.7882895789557184e-05
0 days 00:10:23,37.0,G15,792,G,15,GFP-M-Gext,1,2026-03-09 12:41:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,8.33423707370258e-05
0 days 00:15:23,37.0,G15,4095,G,15,GFP-M-Gext,1,2026-03-09 12:46:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00043091793960621294
0 days 00:20:23,37.0,G15,13276,G,15,GFP-M-Gext,1,2026-03-09 12:51:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0013970370125060032
0 days 00:25:23,37.0,G15,27442,G,15,GFP-M-Gext,1,2026-03-09 12:56:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0028877289618250783
0 days 00:30:23,37.0,G15,45826,G,15,GFP-M-Gext,1,2026-03-09 13:01:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.004822282173478465
0 days 00:35:23,37.0,G15,67216,G,15,GFP-M-Gext,1,2026-03-09 13:06:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.007073157564974655
0 days 00:40:23,37.0,G15,92340,G,15,GFP-M-Gext,1,2026-03-09 13:11:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.009716962770021417
0 days 00:45:23,37.1,G15,120487,G,15,GFP-M-Gext,1,2026-03-09 13:16:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012678879069434379
0 days 00:50:23,37.0,G15,149965,G,15,GFP-M-Gext,1,2026-03-09 13:21:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01578085685300262
0 days 00:55:23,37.0,G15,179982,G,15,GFP-M-Gext,1,2026-03-09 13:26:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.018939553749989114
0 days 01:00:23,37.0,G15,208507,G,15,GFP-M-Gext,1,2026-03-09 13:31:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.02194124708998111
0 days 01:05:23,37.0,G15,237487,G,15,GFP-M-Gext,1,2026-03-09 13:36:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.024990820201040462
0 days 01:10:23,37.0,G15,265613,G,15,GFP-M-Gext,1,2026-03-09 13:41:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0279505266648657
0 days 01:15:23,37.1,G15,289568,G,15,GFP-M-Gext,1,2026-03-09 13:46:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.030471317688862486
0 days 01:20:23,37.0,G15,311373,G,15,GFP-M-Gext,1,2026-03-09 13:51:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.032765863640782746
0 days 01:25:23,37.0,G15,327879,G,15,GFP-M-Gext,1,2026-03-09 13:56:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.03450279441273394
0 days 01:30:23,37.0,G15,344506,G,15,GFP-M-Gext,1,2026-03-09 14:01:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.03625245804688108
0 days 01:35:23,37.0,G15,356878,G,15,GFP-M-Gext,1,2026-03-09 14:06:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.037554366898848855
0 days 01:40:23,37.0,G15,397063,G,15,GFP-M-Gext,1,2026-03-09 14:11:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04178304514135818
0 days 01:45:23,37.0,G15,408648,G,15,GFP-M-Gext,1,2026-03-09 14:16:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04300213777391934
0 days 01:50:23,37.0,G15,416550,G,15,GFP-M-Gext,1,2026-03-09 14:21:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.043833667336500126
0 days 01:55:23,37.1,G15,419702,G,15,GFP-M-Gext,1,2026-03-09 14:26:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04416535313519091
0 days 02:00:23,37.0,G15,430151,G,15,GFP-M-Gext,1,2026-03-09 14:31:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04526490418548281
0 days 02:05:23,37.0,G15,437866,G,15,GFP-M-Gext,1,2026-03-09 14:36:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.046076755688306235
0 days 02:10:23,37.1,G15,442655,G,15,GFP-M-Gext,1,2026-03-09 14:41:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04658070343257343
0 days 02:15:23,37.1,G15,447651,G,15,GFP-M-Gext,1,2026-03-09 14:46:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04710643384191962
0 days 02:20:23,37.0,G15,449689,G,15,GFP-M-Gext,1,2026-03-09 14:51:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04732089312419494
0 days 02:25:23,37.0,G15,451007,G,15,GFP-M-Gext,1,2026-03-09 14:56:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04745958661489116
0 days 02:30:23,37.0,G15,454286,G,15,GFP-M-Gext,1,2026-03-09 15:01:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.047804636657374375
0 days 02:35:23,37.0,G15,453734,G,15,GFP-M-Gext,1,2026-03-09 15:06:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04774654955049705
0 days 02:40:23,37.0,G15,458488,G,15,GFP-M-Gext,1,2026-03-09 15:11:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04824681423545137
0 days 02:45:23,37.0,G15,457067,G,15,GFP-M-Gext,1,2026-03-09 15:16:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048097282027348705
0 days 02:50:23,37.0,G15,460043,G,15,GFP-M-Gext,1,2026-03-09 15:21:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04841044729920904
0 days 02:55:23,37.0,G15,459314,G,15,GFP-M-Gext,1,2026-03-09 15:26:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04833373443523519
0 days 03:00:23,36.9,G15,461627,G,15,GFP-M-Gext,1,2026-03-09 15:31:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04857713204068309
0 days 03:05:23,37.0,G15,458310,G,15,GFP-M-Gext,1,2026-03-09 15:36:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048228083248088756
0 days 03:10:23,37.0,G15,458018,G,15,GFP-M-Gext,1,2026-03-09 15:41:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04819735601039278
0 days 03:15:23,37.0,G15,460800,G,15,GFP-M-Gext,1,2026-03-09 15:46:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048490106610633195
0 days 03:20:23,37.0,G15,462193,G,15,GFP-M-Gext,1,2026-03-09 15:51:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04863669237128557
0 days 03:25:23,37.0,G15,459776,G,15,GFP-M-Gext,1,2026-03-09 15:56:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048382350818165124
0 days 03:30:23,37.0,G15,458267,G,15,GFP-M-Gext,1,2026-03-09 16:01:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048223558346647225
0 days 03:35:23,37.0,G15,458707,G,15,GFP-M-Gext,1,2026-03-09 16:06:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04826985966372335
0 days 03:40:23,37.1,G15,458655,G,15,GFP-M-Gext,1,2026-03-09 16:11:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048264387689887084
0 days 03:45:23,37.0,G15,459130,G,15,GFP-M-Gext,1,2026-03-09 16:16:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04831437206627608
0 days 03:50:23,37.0,G15,458418,G,15,GFP-M-Gext,1,2026-03-09 16:21:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04823944811682562
0 days 03:55:23,37.0,G15,460006,G,15,GFP-M-Gext,1,2026-03-09 16:26:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048406553779364
0 days 04:00:23,37.0,G15,458661,G,15,GFP-M-Gext,1,2026-03-09 16:31:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048265019071483575
0 days 04:05:23,37.1,G15,457269,G,15,GFP-M-Gext,1,2026-03-09 16:36:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04811853854109729
0 days 04:10:23,37.1,G15,456419,G,15,GFP-M-Gext,1,2026-03-09 16:41:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0480290928149275
0 days 04:15:23,37.0,G15,458027,G,15,GFP-M-Gext,1,2026-03-09 16:46:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048198303082787525
0 days 04:20:23,37.0,G15,458237,G,15,GFP-M-Gext,1,2026-03-09 16:51:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04822040143866477
0 days 04:25:23,37.0,G15,456579,G,15,GFP-M-Gext,1,2026-03-09 16:56:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04804592965750064
0 days 04:30:23,37.1,G15,457302,G,15,GFP-M-Gext,1,2026-03-09 17:01:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048122011139878
0 days 04:35:23,37.0,G15,455619,G,15,GFP-M-Gext,1,2026-03-09 17:06:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04794490860206182
0 days 04:40:23,37.0,G15,458758,G,15,GFP-M-Gext,1,2026-03-09 17:11:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04827522640729354
0 days 04:45:23,37.0,G15,458281,G,15,GFP-M-Gext,1,2026-03-09 17:16:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.048225031570372376
0 days 04:50:23,37.1,G15,457076,G,15,GFP-M-Gext,1,2026-03-09 17:21:39,Cytation5,20260309-round1,6,Sample,5.000000045,0.0,2000.000003,1.828292141,1.799999951,10,14.969,20.0,140.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.04809822909974344
