ID,Well,Date,Experiment,Name,Type,PMix ID,[PMix] (mg/mL),Ribosome ID,[Ribosome] (uM),SMS ID,tRNA ID,[tRNA] (ug/uL),DNA ID,[DNA] (ng/uL),PMix Vol (uL),Rxn Volume (uL),[DNA] (nM),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[ATP] (mM),[GTP] (mM),[Amino acid mix] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[RNase Inhib] (U/mL),Reader Type,Reader Serial Number,Gain,Read Type,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,PolyP ID,PPK ID,[PEG4K 40%] (%),Product,RNase Inhib ID,Condition,success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h)
tRNA AR-1035 Activity QC-B14,B14,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.1824413206379996,2.4576533160896368,0.9710578565358864,0.0173636053655053,6.016666666666667
tRNA AR-1035 Activity QC-D10,D10,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,tRNA AR-1035,Sample,AR-1044,1.8,AR-965,1.8,AR-976,AR-1035,3.494,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8839994914744181,3.575651379387822,0.6976708231492734,0.0110439716004535,6.016666666666667
tRNA AR-1035 Activity QC-D14,D14,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.1949866628229315,2.4720881036647424,0.9619176631003512,0.0175430305031899,6.016666666666667
tRNA AR-1035 Activity QC-F10,F10,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,tRNA AR-1035,Sample,AR-1044,1.8,AR-965,1.8,AR-976,AR-1035,3.494,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8868279292871115,3.5382685956521516,0.6944742924397438,0.0114086228087748,6.016666666666667
tRNA AR-1035 Activity QC-F14,F14,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.1299327243079844,2.386671746328746,0.97370066924398,0.0177073776535061,6.016666666666667
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-B16,B16,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.1005504427973791,2.490421721759563,1.0778491666275538,0.0131557598328228,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-B4,B4,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1076,Sample,AR-1060,1.8,AR-1076,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.9718535037968904,4.3811562968527245,0.7345773585364204,0.0058230255451279,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-B6,B6,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1077,Sample,AR-1060,1.8,AR-1077,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8448236432268671,4.692474703785709,0.7646111822854663,0.0019693633563066,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-D16,D16,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.122917438103319,2.5439975296144803,1.0642844260756,0.0126817781512167,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-D4,D4,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1076,Sample,AR-1060,1.8,AR-1076,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0024477002741097,4.43125710503838,0.7207084848385177,0.0060403005722422,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-D6,D6,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1077,Sample,AR-1060,1.8,AR-1077,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8239383743903334,4.619310493943332,0.756689731079262,0.002847356547852,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-F16,F16,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,0.981083072562428,2.4552872043972624,1.073695269200193,0.0133601398684237,5.621484652679324
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-F4,F4,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1076,Sample,AR-1060,1.8,AR-1076,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0214225187502677,4.504208986663515,0.7114194912535758,0.0052538020307431,6.013055555555556
Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC-F6,F6,2026-03-30 00:00:00,Ribosome-MFG-194-AR-1076-AR-1077-Activity-QC,Ribosome AR-1077,Sample,AR-1060,1.8,AR-1077,1.8,AR-976,AR-1035,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8193087899011356,4.771605867405481,0.726715097774452,0.0029825522829145,6.013055555555556
tRNA-MFG-193-AR-1080-Activity-QC-B16,B16,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.1005504427973791,2.490421721759563,1.0778491666275538,0.0131557598328228,6.013055555555556
tRNA-MFG-193-AR-1080-Activity-QC-B2,B2,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,tRNA AR-1080,Sample,AR-1060,1.8,AR-1011,1.8,AR-976,AR-1080,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0361268571868725,4.841868644045921,0.6940720957030544,0.0050504607667783,6.013055555555556
tRNA-MFG-193-AR-1080-Activity-QC-D16,D16,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,1.122917438103319,2.5439975296144803,1.0642844260756,0.0126817781512167,6.013055555555556
tRNA-MFG-193-AR-1080-Activity-QC-D2,D2,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,tRNA AR-1080,Sample,AR-1060,1.8,AR-1011,1.8,AR-976,AR-1080,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0718809372756255,4.926587583641447,0.6772094535059334,0.0047951967675876,6.013055555555556
tRNA-MFG-193-AR-1080-Activity-QC-F16,F16,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,Positive Control,Positive Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-1028,5.55,3.0,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,deGFP,Unknown,MFG,True,0.981083072562428,2.4552872043972624,1.073695269200193,0.0133601398684237,5.621484652679324
tRNA-MFG-193-AR-1080-Activity-QC-F2,F2,2026-04-01 00:00:00,tRNA-MFG-193-AR-1080-Activity-QC,tRNA AR-1080,Sample,AR-1060,1.8,AR-1011,1.8,AR-976,AR-1080,3.5,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168,ext,M,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,1.0224363932250655,4.891341270424902,0.6713423564844635,0.0048007705735691,6.013055555555556
PPK-custom-Smix-without-PEG-B2,B2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.4345321524474977,2.116384404288996,1.2491224181041494,0.0239145881004652,6.0
PPK-custom-Smix-without-PEG-B4,B4,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.4381610589243854,2.11737677945033,1.2529321355587455,0.0237719255685824,6.0
PPK-custom-Smix-without-PEG-B6,B6,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.4332999179512134,2.148682932034504,1.2616228779827665,0.0224850416884838,6.0
PPK-custom-Smix-without-PEG-D2,D2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK Negative Control (-CP),Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.1895727659212308,3.276115142363242,0.9938885531606836,0.005008917115788,4.026828197226987
PPK-custom-Smix-without-PEG-D4,D4,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK Negative Control (-CP),Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.1801177985311497,3.248791268025476,0.9874805832153638,0.0048933758823652,4.025386313324348
PPK-custom-Smix-without-PEG-D6,D6,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK Negative Control (-CP),Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,8.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.1681150413963953,3.237885871756861,0.9817057189002536,0.0046341745816761,4.006513854798277
PPK-custom-Smix-without-PEG-F2,F2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.7076944973247958,2.3568527652550837,1.148194387137478,0.0284598947017363,6.0
PPK-custom-Smix-without-PEG-F4,F4,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.7105649002638423,2.35269849193361,1.1513239836872442,0.0284993708774028,6.0
PPK-custom-Smix-without-PEG-F6,F6,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.7054991428158606,2.3488117239397033,1.1517229971036564,0.0286123998591489,6.0
PPK-custom-Smix-without-PEG-H2,H2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.5528619431546046,4.485221530958105,0.9315092703038784,0.0148187095651094,2.0504265301705127
PPK-custom-Smix-without-PEG-H4,H4,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.5794645158538215,4.427205388773064,0.93533159040401,0.0147170337291297,2.199514048573455
PPK-custom-Smix-without-PEG-H6,H6,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,0.5398825916353281,4.427562537513102,0.9309714851888186,0.0145789435497267,2.0950303573229685
PPK-custom-Smix-without-PEG-J2,J2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.667205467785829,2.040655986074031,1.2517822647856316,0.0327194813192622,5.96896195331951
PPK-custom-Smix-without-PEG-J4,J4,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.632088857684605,2.1236575218617935,1.276843051538788,0.0298422614453823,5.253995758085862
PPK-custom-Smix-without-PEG-J6,J6,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,2.0125,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.6665790097589748,2.1152482248832296,1.221490069303848,0.0315438756468707,6.0
PPK-custom-Smix-without-PEG-L2,L2,2026-04-13 00:00:00,PPK-custom-Smix-without-PEG,PURExpress Positive Control,Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,AR-900,3.5,pOpen-plamGFP,0.0,3.0,10.0,2.98,0.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Cytation3,130723A,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,plamGFP,Unknown,R&D,True,1.4390567618725731,2.96863610074943,1.0549977159644064,0.0215209248728181,5.989453241508726
