ID,Well,Type,Name,[tRNA] (ug/uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[ATP] (mM),[GTP] (mM),[PPK] (uM),[PolyP] (mM),[HEPES] (mM),[Potassium glutamate] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[RNase Inhib] (U/mL),[Ribosome] (uM),[DNA] (nM),Reader Serial Number,Date,Gain,Read Type,Experiment,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,tRNA ID,RNase Inhib ID,PolyP ID,PPK ID,DNA ID,Ribosome ID,PMix ID,Rxn Volume (uL),success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h),SMS ID,Reader Type,Product,Condition,[PEG] (%),[AlaRS] (mg/mL),[ArgRS] (mg/mL),[AsnRS] (mg/mL),[AspRS] (mg/mL),[CysRS] (mg/mL),[GlnRS] (mg/mL),[GluRS] (mg/mL),[GlyRS] (mg/mL),[HisRS] (mg/mL),[IleRS] (mg/mL),[LeuRS] (mg/mL),[LysRS] (mg/mL),[PheRS] (mg/mL),[ProRS] (mg/mL),[SerRS] (mg/mL),[ThrRS] (mg/mL),[TrpRS] (mg/mL),[TyrRS] (mg/mL),[ValRS] (mg/mL),[MetRS] (mg/mL),[IF1] (mg/mL),[IF2] (mg/mL),[IF3] (mg/mL),[MTF] (mg/mL),[EF-G] (mg/mL),[EF-Ts] (mg/mL),[EF-Tu] (mg/mL),[RF1] (mg/mL),[RF2] (mg/mL),[RF3] (mg/mL),[RRF] (mg/mL),[CK] (mg/mL),[AK] (mg/mL),[NDK] (mg/mL),[PPiase] (mg/mL),[T7RNAP] (mg/mL)
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-D12,D12,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,SH pT7-deGFP,NEB Sol B,NEB Sol B,10,TRUE,1.41062793,2.763274381,0.968716127,0.015659625,5.782768605,NEB Sol A,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-D6,D6,Sample,Ribosome AR-1011,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-957,Unknown,Unknown,Unknown,SH pT7-deGFP,AR-1011,AR-975,10,TRUE,1.187442997,4.050942015,0.713590386,0.009281029,6.011666667,AR-976,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-D8,D8,Sample,Ribosome AR-1012,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-957,Unknown,Unknown,Unknown,SH pT7-deGFP,AR-1011,AR-975,10,TRUE,1.129438547,3.655196309,0.739854207,0.011261146,6.011666667,AR-976,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-F12,F12,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,SH pT7-deGFP,NEB Sol B,NEB Sol B,10,TRUE,1.205017129,2.516083181,1.00951585,0.015030874,6.011666667,NEB Sol A,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-F6,F6,Sample,Ribosome AR-1011,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-957,Unknown,Unknown,Unknown,SH pT7-deGFP,AR-1011,AR-975,10,TRUE,1.154268053,3.826140676,0.720404223,0.010467353,6.011666667,AR-976,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Ribosome-MFG-147-AR-1011-1012-Activity-Assay-F8,F8,Sample,Ribosome AR-1012,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.016304348,1705168,2/25/2026 0:00,ext,M,Ribosome-MFG-147-AR-1011-1012-Activity-Assay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-957,Unknown,Unknown,Unknown,SH pT7-deGFP,AR-1011,AR-975,10,TRUE,1.150303541,3.455535401,0.745857606,0.012823444,6.011666667,AR-976,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
20260309-DiscoveryPlate-R1-G10,G10,Sample,DiscoveryPlate-R1-G10,3.5,24.969,100,2,2,0,0,50,60,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.015244053,3.976068718,0.921536682,0.00010276,4.211113475,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.141197629,0.003936616,0.044353384,0.016271769,0.002362288,0.007610578,0.025458266,0.019422016,0.001574328,0.080835129,0.008135884,0.01286046,0.034380519,0.020208384,0.003936616,0.012597807,0.012597807,0.001311675,0.003673962,0.004724575,0.020208384,0.080835129,0.020208384,0.040416769,0.101043514,0.101043514,1.00938134,0.020208384,0.020208384,0.020208384,0.020208384,0.008135884,0.00603625,0.002099634,0.002099634,0.020208384
20260309-DiscoveryPlate-R1-G11,G11,Sample,DiscoveryPlate-R1-G11,3.5,12.469,49,2,2,0,0,50,72.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.02169959,3.71556462,0.767628882,0.000572078,4.190224338,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.141197629,0.003936616,0.044353384,0.016271769,0.002362288,0.007610578,0.025458266,0.019422016,0.001574328,0.080835129,0.008135884,0.01286046,0.034380519,0.020208384,0.003936616,0.012597807,0.012597807,0.001311675,0.003673962,0.004724575,0.020208384,0.080835129,0.020208384,0.040416769,0.101043514,0.101043514,1.00938134,0.020208384,0.020208384,0.020208384,0.020208384,0.008135884,0.00603625,0.002099634,0.002099634,0.020208384
20260309-DiscoveryPlate-R1-G12,G12,Sample,DiscoveryPlate-R1-G12,3.5,14.969,20,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.635503848,3.203024149,1.10608268,0.003673037,6.006388889,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.141197629,0.003936616,0.044353384,0.016271769,0.002362288,0.007610578,0.025458266,0.019422016,0.001574328,0.080835129,0.008135884,0.01286046,0.034380519,0.020208384,0.003936616,0.012597807,0.012597807,0.001311675,0.003673962,0.004724575,0.020208384,0.080835129,0.020208384,0.040416769,0.101043514,0.101043514,1.00938134,0.020208384,0.020208384,0.020208384,0.020208384,0.008135884,0.00603625,0.002099634,0.002099634,0.020208384
20260309-DiscoveryPlate-R1-G13,G13,Sample,DiscoveryPlate-R1-G13,3.5,17.469,100,2,2,0,0,50,175,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,FALSE,0,,,0,,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.112609909,0.003139585,0.035373332,0.012977289,0.001884005,0.006069695,0.020303833,0.015489718,0.00125558,0.064468763,0.006488644,0.010256654,0.027419632,0.016116873,0.003139585,0.010047179,0.010047179,0.001046105,0.00293011,0.003768009,0.016116873,0.064468763,0.016116873,0.032233747,0.080585637,0.080585637,0.80501593,0.016116873,0.016116873,0.016116873,0.016116873,0.006488644,0.004814115,0.00167453,0.00167453,0.016116873
20260309-DiscoveryPlate-R1-G14,G14,Sample,DiscoveryPlate-R1-G14,3.5,4.969,0,2,2,0,0,50,62.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.011979292,3.434096236,0.755125208,9.22E-05,4.163042152,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.127667438,0.003559391,0.040103244,0.014712535,0.002135923,0.006881298,0.023018741,0.017560912,0.001423469,0.073089144,0.007356267,0.011628113,0.031086023,0.018271926,0.003559391,0.011390628,0.011390628,0.001185984,0.003321907,0.004271845,0.018271926,0.073089144,0.018271926,0.036543852,0.09136107,0.09136107,0.912657887,0.018271926,0.018271926,0.018271926,0.018271926,0.007356267,0.005457829,0.001898438,0.001898438,0.018271926
20260309-DiscoveryPlate-R1-G15,G15,Sample,DiscoveryPlate-R1-G15,3.5,14.969,20,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,5.000000045,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.660829578,3.182747506,1.057174549,0.00392056,6.006388889,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.132384876,0.003690914,0.041585098,0.015256178,0.002214847,0.007135569,0.023869306,0.018209805,0.001476067,0.07578986,0.007628089,0.012057783,0.032234682,0.018947092,0.003690914,0.011811523,0.011811523,0.001229807,0.003444654,0.004429694,0.018947092,0.07578986,0.018947092,0.037894184,0.094736952,0.094736952,0.946381499,0.018947092,0.018947092,0.018947092,0.018947092,0.007628089,0.005659502,0.001968587,0.001968587,0.018947092
20260309-DiscoveryPlate-R1-G16,G16,Sample,DiscoveryPlate-R1-G16,3.5,12.469,0,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.073296119,4.483094021,0.756984003,-3.68E-05,4.240359574,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.141197629,0.003936616,0.044353384,0.016271769,0.002362288,0.007610578,0.025458266,0.019422016,0.001574328,0.080835129,0.008135884,0.01286046,0.034380519,0.020208384,0.003936616,0.012597807,0.012597807,0.001311675,0.003673962,0.004724575,0.020208384,0.080835129,0.020208384,0.040416769,0.101043514,0.101043514,1.00938134,0.020208384,0.020208384,0.020208384,0.020208384,0.008135884,0.00603625,0.002099634,0.002099634,0.020208384
20260309-DiscoveryPlate-R1-G8,G8,Sample,DiscoveryPlate-R1-G8,3.5,12.469,0,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.045822431,4.567463053,0.75141609,3.82E-05,4.242609499,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.132749375,0.003701077,0.041699596,0.015298183,0.002220945,0.007155215,0.023935026,0.018259942,0.001480131,0.075998535,0.007649091,0.012090982,0.032323435,0.01899926,0.003701077,0.011844044,0.011844044,0.001233193,0.003454139,0.004441891,0.01899926,0.075998535,0.01899926,0.037998519,0.094997794,0.094997794,0.948987196,0.01899926,0.01899926,0.01899926,0.01899926,0.007649091,0.005675084,0.001974007,0.001974007,0.01899926
20260309-DiscoveryPlate-R1-G9,G9,Sample,DiscoveryPlate-R1-G9,3.5,24.969,71,2,2,0,0,50,122.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.166079137,2.375164336,1.200110609,0.002438074,4.039601011,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.112609909,0.003139585,0.035373332,0.012977289,0.001884005,0.006069695,0.020303833,0.015489718,0.00125558,0.064468763,0.006488644,0.010256654,0.027419632,0.016116873,0.003139585,0.010047179,0.010047179,0.001046105,0.00293011,0.003768009,0.016116873,0.064468763,0.016116873,0.032233747,0.080585637,0.080585637,0.80501593,0.016116873,0.016116873,0.016116873,0.016116873,0.006488644,0.004814115,0.00167453,0.00167453,0.016116873
20260309-DiscoveryPlate-R1-H10,H10,Sample,DiscoveryPlate-R1-H10,3.5,4.969,0,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.008774426,4.142760479,0.673410189,3.40E-05,4.222301994,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.133177909,0.003713024,0.041834208,0.015347568,0.002228115,0.007178313,0.024012292,0.018318888,0.001484909,0.076243869,0.007673784,0.012130014,0.03242778,0.019060592,0.003713024,0.011882278,0.011882278,0.001237174,0.003465289,0.00445623,0.019060592,0.076243869,0.019060592,0.038121184,0.095304461,0.095304461,0.952050663,0.019060592,0.019060592,0.019060592,0.019060592,0.007673784,0.005693404,0.00198038,0.00198038,0.019060592
20260309-DiscoveryPlate-R1-H11,H11,Sample,DiscoveryPlate-R1-H11,3.5,12.469,49,2,2,0,0,50,72.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,FALSE,0,,,0,,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.127667438,0.003559391,0.040103244,0.014712535,0.002135923,0.006881298,0.023018741,0.017560912,0.001423469,0.073089144,0.007356267,0.011628113,0.031086023,0.018271926,0.003559391,0.011390628,0.011390628,0.001185984,0.003321907,0.004271845,0.018271926,0.073089144,0.018271926,0.036543852,0.09136107,0.09136107,0.912657887,0.018271926,0.018271926,0.018271926,0.018271926,0.007356267,0.005457829,0.001898438,0.001898438,0.018271926
20260309-DiscoveryPlate-R1-H12,H12,Sample,DiscoveryPlate-R1-H12,3.5,12.469,49,2,2,0,0,50,72.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,FALSE,0,,,0,,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.14704996,0.00409978,0.046191735,0.016946198,0.002460199,0.00792602,0.026513456,0.020227016,0.00163958,0.084185568,0.008473099,0.013393498,0.035805516,0.021045977,0.00409978,0.013119958,0.013119958,0.001366041,0.00382624,0.004920399,0.021045977,0.084185568,0.021045977,0.042091955,0.105231545,0.105231545,1.051217978,0.021045977,0.021045977,0.021045977,0.021045977,0.008473099,0.006286439,0.00218666,0.00218666,0.021045977
20260309-DiscoveryPlate-R1-H13,H13,Sample,DiscoveryPlate-R1-H13,3.5,4.969,0,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.049452172,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.00649017,3.928514027,0.672903742,8.29E-05,4.207187181,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.143072766,0.003988895,0.044942407,0.016487862,0.002393659,0.007711648,0.025796358,0.019679945,0.001595235,0.081908638,0.008243931,0.01303125,0.0348371,0.020476756,0.003988895,0.012765108,0.012765108,0.001329094,0.003722753,0.004787319,0.020476756,0.081908638,0.020476756,0.040953513,0.102385395,0.102385395,1.022786155,0.020476756,0.020476756,0.020476756,0.020476756,0.008243931,0.006116413,0.002127518,0.002127518,0.020476756
20260309-DiscoveryPlate-R1-H14,H14,Sample,DiscoveryPlate-R1-H14,3.5,4.969,0,2,2,0,0,50,62.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.049452172,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.010952667,3.086470888,1.254540838,-0.000323381,4.125874179,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.143072766,0.003988895,0.044942407,0.016487862,0.002393659,0.007711648,0.025796358,0.019679945,0.001595235,0.081908638,0.008243931,0.01303125,0.0348371,0.020476756,0.003988895,0.012765108,0.012765108,0.001329094,0.003722753,0.004787319,0.020476756,0.081908638,0.020476756,0.040953513,0.102385395,0.102385395,1.022786155,0.020476756,0.020476756,0.020476756,0.020476756,0.008243931,0.006116413,0.002127518,0.002127518,0.020476756
20260309-DiscoveryPlate-R1-H15,H15,Sample,DiscoveryPlate-R1-H15,3.5,24.969,71,2,2,0,0,50,122.5,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.166297031,2.189966086,1.232043818,0.002995733,4.01398529,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.127667438,0.003559391,0.040103244,0.014712535,0.002135923,0.006881298,0.023018741,0.017560912,0.001423469,0.073089144,0.007356267,0.011628113,0.031086023,0.018271926,0.003559391,0.011390628,0.011390628,0.001185984,0.003321907,0.004271845,0.018271926,0.073089144,0.018271926,0.036543852,0.09136107,0.09136107,0.912657887,0.018271926,0.018271926,0.018271926,0.018271926,0.007356267,0.005457829,0.001898438,0.001898438,0.018271926
20260309-DiscoveryPlate-R1-H16,H16,Sample,DiscoveryPlate-R1-H16,3.5,19.969,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000.000003,1.799999951,1.00000002,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.325727302,2.070272951,1.593146323,0.001997066,3.975657034,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.14704996,0.00409978,0.046191735,0.016946198,0.002460199,0.00792602,0.026513456,0.020227016,0.00163958,0.084185568,0.008473099,0.013393498,0.035805516,0.021045977,0.00409978,0.013119958,0.013119958,0.001366041,0.00382624,0.004920399,0.021045977,0.084185568,0.021045977,0.042091955,0.105231545,0.105231545,1.051217978,0.021045977,0.021045977,0.021045977,0.021045977,0.008473099,0.006286439,0.00218666,0.00218666,0.021045977
20260309-DiscoveryPlate-R1-H8,H8,Sample,DiscoveryPlate-R1-H8,3.5,14.969,20,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,5.000000045,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.60962691,2.948326035,1.139262163,0.003665273,5.536605315,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.132384876,0.003690914,0.041585098,0.015256178,0.002214847,0.007135569,0.023869306,0.018209805,0.001476067,0.07578986,0.007628089,0.012057783,0.032234682,0.018947092,0.003690914,0.011811523,0.011811523,0.001229807,0.003444654,0.004429694,0.018947092,0.07578986,0.018947092,0.037894184,0.094736952,0.094736952,0.946381499,0.018947092,0.018947092,0.018947092,0.018947092,0.007628089,0.005659502,0.001968587,0.001968587,0.018947092
20260309-DiscoveryPlate-R1-H9,H9,Sample,DiscoveryPlate-R1-H9,3.5,4.969,0,2,2,0,0,50,140,1,1,1,0.02,2,0.3,2000.000003,1.799999951,2.996187423,1705168,3/9/2026 0:00,ext,M,20260309-DiscoveryPlate-R1,AR-977,AR-954,AR-953,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,AR-902,Unknown,Unknown,Unknown,AR-854,AR-905,AR-975,10,TRUE,0.007333157,3.791118676,0.589656983,0.000167554,4.196332031,20260309-DiscoveryPlate-R1-SMS,Cytation5,deGFP,Labcraft,0,0.130336266,0.003633799,0.040941583,0.015020093,0.002180573,0.007025148,0.023499937,0.017928014,0.001453226,0.074617039,0.007510047,0.011871193,0.031735862,0.018653892,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653892,0.074617039,0.018653892,0.037307785,0.093270931,0.093270931,0.931736572,0.018653892,0.018653892,0.018653892,0.018653892,0.007510047,0.005571923,0.001938124,0.001938124,0.018653892
